quarter,sh_ret,alla_ret,flow_score,flow_bucket,scissors,m2_yoy,amount_yoy,north_yi,rz_chg,ipo_yi,inc_capital,ret_next1,ret_next4,alla_next1
2024Q1,0.02226334356885107,-0.026746400431178263,-0.07903626129388985,流入,-7.200000000000001,8.3,0.18109282676981686,682.2334,-828.8489777699997,234.4814024777,-115.13698024769968,-0.024255162574103983,0.09686380261261553,-0.050839115547951286
2024Q2,-0.024255162574103983,-0.050839115547951286,-0.6794084859254839,大幅流出,-11.2,6.2,0.0481386635370169,-296.45600000000024,-7287.7213475300005,88.35513017359999,-7337.1124777036,0.12438283576581943,0.16075437006702484,0.17705034776746653
2024Q3,0.12438283576581943,0.17705034776746653,-0.3531836232915445,流出,-14.2,6.8,0.0447271837100085,-453.5679,6630.04528596,152.98288242860002,6199.0345035314,0.004575457433350083,0.16372860518082283,0.014899827199393423
2024Q4,0.004575457433350083,0.014899827199393423,-0.5019663039254495,流出,-8.7,7.3,1.2667550908864191,,-4799.9741715,187.71943122929997,-3721.3836027293,-0.004778679160787891,0.1841052007555425,0.018536807548984013
2025Q1,-0.004778679160787891,0.018536807548984013,-0.4025894175442634,流出,-5.4,7.0,0.3910319972987175,,175.22508793999987,162.78456653339998,529.3705214065999,0.03258041829323921,0.16671383252801594,0.03692043011695523
2025Q2,0.03258041829323921,0.03692043011695523,0.5235935167717197,大幅流入,-3.700000000000001,8.3,0.3456477371575495,,8653.084838269999,207.8820667566,9313.752771513398,0.1272638750259114,0.18870226853472805,0.19395145783121293
2025Q3,0.1272638750259114,0.19395145783121293,0.09537278220132639,大幅流入,-1.2000000000000002,8.4,1.0491864454061637,,5386.367243280001,372.0540242505,6359.9232190295015,0.0221653213666404,0.007661269241061064,0.010611044729167185
2025Q4,0.0221653213666404,0.010611044729167185,-0.08175760880153238,流入,-4.7,8.5,-0.2086115986743009,,1452.1622980399989,544.1965318933,1803.855766146699,-0.019395843621814013,,-0.011886803582086825
2026Q1,-0.019395843621814013,-0.011886803582086825,-0.08505029229753104,流入,-3.4000000000000004,8.5,0.2694923699633047,,661.4968274800012,258.7874207772,1571.3694067028011,0.05204091307474745,,0.12904488430987016
2026Q2,0.05204091307474745,0.12904488430987016,-0.07194479775488685,流入,-4.0,8.0,0.3414182054196184,,4054.4998104900005,435.8703929384999,4511.8694175515,-0.0444199719763374,,-0.1004820756736835
